"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","mturkcode","Q13","Q86","Q85_1","Q85_2","Q85_3","Q85_4","Hot","Q84_1","Q84_2","Q84_3","Q84_4","hungry","Q83_1","Q83_2","Q83_3","Q83_4","full","Q82_1","Q82_2","Q82_3","Q82_4","cold","Q57","food1","food2","food3","food4","food5","fill1","fill2","fill3","fill4","fill5","Q42","Q44","Q46","Q48","Q50","Q73","thirsty","hungry.0","tired","Q51","Q42.0","Q35","Q41","Q2","Q3","Q4","Q6","Q12_1","Q12_2","Q12_3","Q12_4","Q12_5","Q12_6","Q35.0","DO_BR_FL_35","DO_BL_choices_food","LocationLatitude","LocationLongitude","LocationAccuracy","state","condition","pref_warmth","pref_food","filter_$"
"R_2t6bvXPQLhjgaPP","Default Response Set","Anonymous","","","71.86.150.9","0",2015-12-04 12:58:35,2015-12-04 13:02:55,1,"960480",1,1,1.321,26.272,89.444,4,"Something that would make me hot would be being outside in St. Louis summer weather without any water. The weather in St. Louis in the summer time is absolutely hell. Their is hot and then their is humidity and hot. There is no wind and the sun just beamsdown on top of you.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,9,5,5,1,7,5,5,1,1,5,9,8,1,9,1,1,5,7,5,1,6,4,1,2,26,1,1,NA,NA,NA,NA,NA,1,"Warmth","Q57|Q46|fill5|food2|Q44|food1|Q48|fill3|fill2|food5|food3|fill4|Q50|Q42|fill1|food4","38.795501708984","-90.275497436523","-1",1,1,6.4,5.8,0
"R_1NCGalGmAdcSW0N","Default Response Set","Anonymous","","","108.184.169.142","0",2015-12-04 12:59:41,2015-12-04 13:03:04,1,"902851",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",6.119,6.119,64.547,1,"I am thinking that I wish someone would turn on a heater. I would be a little upset.   My body feels a little numb and achy from the cold.  I would probably wish that I had a blanket or jacket.",1,1,2,1,8,1,1,1,5,1,9,9,9,5,9,8,1,5,6,3,4,1,8,9,1,1,33,1,NA,NA,1,NA,NA,NA,1,"cold","Q57|fill1|food3|fill5|fill4|fill2|Q42|food5|Q48|Q46|food4|Q44|fill3|food2|Q50|food1","34.031097412109","-118.49000549316","-1",1,2,8,2.6,0
"R_ebKy5t8hXdIhFEB","Default Response Set","Anonymous","","","174.64.1.192","0",2015-12-04 12:57:26,2015-12-04 13:03:33,1,"954857",1,1,1.66,78.495,142.971,2,"I get very nervous and begin to sweat. I may even panic. I would have to go somewhere cold and maybe take some clothes off Genarally, i would be upset and want to know I why I was feelin so hot.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,8,8,2,8,2,8,7,2,8,8,8,3,8,9,1,6,4,4,6,1,6,7,1,1,52,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|Q46|fill3|fill5|fill4|Q48|food1|fill1|fill2|Q44|food4|food5|food2|food3|Q42|Q50","30.399993896484","-91.145401000977","-1",1,1,7.2,5.4,0
"R_2R4kckWN7cCu4v9","Default Response Set","Anonymous","","","68.105.142.225","0",2015-12-04 13:00:13,2015-12-04 13:04:16,1,"901149",1,1,1.46,1.46,76.471,1,"I would feel heavier, like I didn't have enough energy or drive to be active.  I would think about how much I wished I could feel the coolness of air conditioning on my body or a fan pointed at my face.  My body would feel sweaty and I would start to get rumpy.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,9,1,9,9,1,7,7,2,9,6,4,6,3,7,1,3,2,7,4,1,7,8,1,2,37,1,NA,1,NA,1,NA,NA,1,"Warmth","Q57|food4|food1|Q48|fill1|Q44|fill4|food3|Q50|Q46|food2|Q42|fill5|food5|fill2|fill3","33.65739440918","-112.24629974365","-1",1,1,5.2,5.8,0
"R_1d13BvIH0KsA2bk","Default Response Set","Anonymous","","","75.164.207.10","0",2015-12-04 13:01:15,2015-12-04 13:04:35,1,"896486",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.829,1.829,69.726,1,"I feel like I both can't move and must move.  I feel alone.  I would try and get a blanket.  Otherwise I would try and increase my metabolism by exercising.  I would try and wear a hat as I hate when my nose and ears are cold.",1,2,8,2,2,2,2,8,2,2,3,8,8,8,8,8,1,6,3,6,3,1,8,8,1,1,50,1,NA,1,NA,NA,NA,NA,1,"cold","Q57|fill5|Q46|fill3|food3|Q50|food1|fill1|fill2|Q44|food2|Q42|food5|fill4|Q48|food4","45.488906860352","-122.69329833984","-1",1,2,8,3.2,0
"R_yjUjZFFooE79kEF","Default Response Set","Anonymous","","","184.58.223.206","0",2015-12-04 13:02:28,2015-12-04 13:05:34,1,"972528",1,1,1.378,63.594,63.817,4,"I would feel uncomfortable. I would be looking for somewhere to cool off. I would be looking at my body to see how much I am sweating. I would also feel like I needed to get somewhere else or do something.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,3,2,3,5,6,2,7,7,7,3,6,6,7,8,7,1,4,3,5,3,1,6,7,1,1,31,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|fill2|Q46|fill1|fill4|Q42|fill5|fill3|Q44|Q48|food4|food1|food5|food3|Q50|food2","43.084594726562","-87.888000488281","-1",1,1,6.8,3.8,0
"R_yBGRh2u7THyN6QF","Default Response Set","Anonymous","","","108.3.93.32","0",2015-12-04 12:59:33,2015-12-04 13:06:29,1,"924696",1,1,1.171,70.171,89.957,3,"I would feel sweaty and uncomfortable.  I would try to wave my hands or paper to cfool myself off.  I would be uncomfortable and try to cool off. I would be thirsty and might be worried if  smell from the sweat",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,3,8,7,4,7,9,2,9,8,1,6,6,4,6,1,6,5,5,5,1,9,9,1,1,46,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food5|food3|fill2|fill4|Q42|Q50|food1|Q48|Q44|food2|fill1|food4|fill5|fill3|Q46","40.463897705078","-79.946800231934","-1",1,1,4.6,4.6,0
"R_2zi0S1abCn0C2tw","Default Response Set","Anonymous","","","199.241.146.163","0",2015-12-04 12:46:11,2015-12-04 13:06:40,1,"995270",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",6.3,33.426,97.408,3,"I would feel uncomfortable.  I would crave warmth.  I would think about to prevent this type of experience in the future.  I would not feel good.",1,8,2,2,2,8,4,3,3,8,7,8,8,6,8,9,1,7,3,3,7,1,7,9,1,1,33,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|fill1|Q50|Q48|fill5|food5|food1|Q42|food4|Q44|food3|fill3|fill2|fill4|food2|Q46","34.048599243164","-118.44239807129","-1",1,2,7.8,4.4,0
"R_xo4EbuhmdRj0oBH","Default Response Set","Anonymous","","","104.162.115.178","0",2015-12-04 13:05:20,2015-12-04 13:09:17,1,"904868",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.259,7.697,90.445,3,"So I'm cold. I'm probably shivering a little bit. I tend to put my hands in my pockets when I'm cold and I tend to try to curl my body inward a bit. It's probably snowing outside... I imagine really cold bursts of air hitting me in the face every couple o seconds.",1,8,8,8,9,8,3,2,3,8,8,4,7,3,8,8,1,7,8,2,6,1,9,9,1,1,27,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|Q48|food3|fill4|Q42|food2|fill2|fill3|food4|food1|fill1|Q44|food5|fill5|Q50|Q46","40.661697387695","-73.985496520996","-1",1,2,6,8.2,0
"R_3oACxqmqvW62rwO","Default Response Set","Anonymous","","","130.86.101.124","0",2015-12-04 12:38:19,2015-12-04 13:10:11,1,"949415",1,1,2.805,2.805,83.929,1,"i would be misserable and disgusted",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,8,3,2,5,8,6,5,5,5,3,2,3,5,2,3,1,5,4,5,8,1,4,5,1,2,36,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|fill5|fill1|Q46|Q50|fill2|Q42|food3|food5|food4|fill3|Q44|food2|Q48|fill4|food1","38.568893432617","-121.43830108643","-1",1,1,3,5.2,0
"R_1IMjKgbKJCVzcyS","Default Response Set","Anonymous","","","70.194.30.4","0",2015-12-04 13:07:10,2015-12-04 13:10:38,1,"967091",1,1,3.114,3.114,61.998,1,"I would try to think thoughts that would make me feel cooler. Start thinking about places like Antartica!  I would try to remove some of my clothing if I had heavier clothing on.  I would try to get myself to a cooler location and drink some cold water.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,7,9,7,6,5,5,5,6,1,9,1,9,2,5,6,1,5,7,7,4,1,9,9,1,2,44,1,NA,1,NA,NA,NA,1,1,"Warmth","Q57|food1|Q46|Q48|Q42|fill2|food2|food3|food5|Q44|Q50|fill3|fill4|fill5|fill1|food4","42.506500244141","-83.349098205566","-1",1,1,4.6,6.8,0
"R_2CBnYk42J9R8oI7","Default Response Set","Anonymous","","","107.183.243.182","0",2015-12-04 13:08:40,2015-12-04 13:12:53,1,"898679",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.197,67.709,77.117,4,"My hands will get really cold. Then my nose. I would walk a bit slower.",1,8,7,3,3,3,3,2,3,7,3,7,7,8,7,7,1,6,6,5,5,1,5,5,1,1,19,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|Q42|fill5|fill2|food3|Q46|fill1|food1|fill3|fill4|Q48|food5|Q50|Q44|food2|food4","25.78059387207","-80.182601928711","-1",1,2,7.2,4.8,0
"R_1LkvWUIk6aiXM8U","Default Response Set","Anonymous","","","172.74.63.70","0",2015-12-04 13:04:56,2015-12-04 13:13:37,1,"931915",1,1,1.707,42.803,318.744,2,"Imagining feeling hot is easy for me because I am always hot when I am with other people because I like the temperature to be in the 60's, while most people like it to be in the 70's.  I sweat very easily, and when I am hot, my skin starts to feel itchy ad oil builds up on my face.  Most people might think this is not true, but I can feel my feet and hands swelling and the blood feels like it is pooling, or amassing in my fingers and toes.  I often wear shorts, even in winter because so many places I go ae too hot.  Staying low in a room actually helps me a little.  I am 6 feet 4 inches tall, and another thing most people do not believe, but I contend it is hotter where my head is when I am standing than where most people stand or sit.  I will even sit onthe floor because I think it is just a little cooler down there.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,8,2,9,8,1,8,8,9,9,1,8,8,1,9,1,2,3,3,6,1,8,8,1,1,54,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food2|Q44|fill4|fill5|food1|Q42|food4|Q46|Q50|fill1|fill2|food5|food3|Q48|fill3","35.683807373047","-78.663597106934","-1",1,1,5.4,5.6,0
"R_1hXUc6CGgKMaM0Y","Default Response Set","Anonymous","","","68.114.102.55","0",2015-12-04 13:09:47,2015-12-04 13:14:48,1,"929318",1,1,2.078,2.078,101.98,1,"My body would feel extremely exhausted from being so hot for so long. I would be thinking of way that I could cool off, such as going inside or going for a swim. I would be very irritated after a long period of being hot.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,9,9,9,5,1,9,1,9,1,1,1,9,9,9,1,1,1,1,5,1,9,9,1,2,29,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food5|Q42|Q48|fill4|Q44|food2|Q50|Q46|food4|fill2|food3|fill1|fill5|food1|fill3","30.303497314453","-89.858299255371","-1",1,1,5.8,8.2,0
"R_CgfBakroFuJqkuZ","Default Response Set","Anonymous","","","104.14.120.241","0",2015-12-04 13:06:02,2015-12-04 13:15:42,1,"905264",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",2.348,2.348,98.846,1,"I would be thinking about getting some type of heat. I would be shivering and very uncomfortable. I would not be able to focus. I would be miserable.",1,5,7,1,9,7,3,3,5,7,5,1,3,9,5,5,1,9,3,4,5,1,6,9,1,2,25,1,NA,NA,1,NA,NA,NA,1,"cold","Q57|fill2|food5|food4|food3|fill3|Q42|food1|Q46|fill1|fill4|Q48|food2|Q44|fill5|Q50","26.595794677734","-80.129898071289","-1",1,2,4.6,5.8,0
"R_2rTaqT5pSBT5UrZ","Default Response Set","Anonymous","","","69.243.64.59","0",2015-12-04 13:12:25,2015-12-04 13:16:34,1,"985876",1,1,1.76,1.76,73.994,1,"It would be hard to breathe.... I would feel sweaty. I am perspiring. I reach over to open the window to let fresh air in I almost cant breathe. I feel my forehead - Imy skin is clammy and cold",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,8,1,9,4,9,9,9,9,1,9,1,1,1,9,1,3,3,3,5,1,8,8,1,1,60,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food2|fill5|Q46|fill1|food1|fill4|food3|Q44|food4|food5|Q42|Q48|Q50|fill2|fill3","39.355499267578","-77.477500915527","-1",1,1,4.2,6.2,0
"R_30jUWlpOPaAIQ1Q","Default Response Set","Anonymous","","","96.225.51.31","0",2015-12-04 13:04:47,2015-12-04 13:17:27,1,"985102",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.089,99.358,99.609,10,"I would be shivering and would be unable to stay in one place. I would be constantly moving in order to generate heat. I wouldn't be able to feel my hands so I would stick my hands in my pockets. I would imagine a warm fireplace or a warm day in summer an try to cultivate a feeling of heat that way.",1,7,8,7,8,3,5,5,3,5,8,8,6,9,5,7,1,6,8,5,4,1,9,9,1,1,26,1,NA,1,NA,NA,NA,NA,1,"cold","Q57|fill4|Q42|food4|Q44|Q50|fill1|food3|fill3|food2|fill5|Q46|food1|fill2|food5|Q48","40.912094116211","-74.174797058105","-1",1,2,7,6.6,0
"R_urWOVbJDMPCFHqx","Default Response Set","Anonymous","","","174.20.106.98","0",2015-12-04 13:13:48,2015-12-04 13:18:21,1,"890030",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.231,79.835,88.572,2,"I can feel my body begin shutting down.  My face hurts a lot.   I begin to shiver.   I would be thinking about how I could warm myself.  I would try to move indoors or if I was inside I would turn up the heat or put on a coat or wrap myself in a blanket.",1,2,9,2,8,7,7,3,2,8,8,3,9,9,7,9,1,6,3,3,4,1,6,7,1,1,29,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|fill2|Q48|food5|food4|Q50|food2|fill1|Q42|food1|Q46|food3|fill5|fill3|Q44|fill4","45.050598144531","-93.244598388672","-1",1,2,7.4,5.6,0
"R_QlTbtSQfiSVIzdL","Default Response Set","Anonymous","","","71.94.240.60","0",2015-12-04 13:17:22,2015-12-04 13:22:48,1,"987159",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",6.188,100.262,101.736,2,"I would want to be warm no matter what, and i would start to see if I can find something to make me warm up. I would be able to feel the cold all over my body, and I would begin to shake uncontrollably. It would be a horrible feeling, and it would feel lie my skin is being submerged in ice cold water.",1,9,9,1,9,9,9,1,1,9,9,9,9,9,8,9,1,6,9,7,2,1,9,9,1,2,45,1,1,NA,NA,1,NA,NA,1,"cold","Q57|Q48|fill5|Q46|fill2|food2|fill3|food4|fill1|fill4|Q42|food3|food5|Q44|Q50|food1","42.185104370117","-121.61410522461","-1",1,2,8.8,7.4,0
"R_2Sqr9RVqFc55C7C","Default Response Set","Anonymous","","","69.123.224.239","0",2015-12-04 13:25:53,2015-12-04 13:28:33,1,"995798",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.318,1.318,88.385,1,"I would be thinking about ways to stay warm. I would be shivering a lot and trying to find a solution. I would probably get a very hot drink to warm myself up, and wear more layers of clothing. I absolutely hate being in the cold because it makes me feel epressed, because it makes me want to be under my blankets at home, while doing absolutely nothing.",1,9,1,1,9,9,9,9,1,1,2,9,9,9,9,9,1,9,7,5,1,1,6,9,1,1,23,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|fill5|Q44|food2|food3|fill3|Q50|food5|food1|Q42|Q46|Q48|fill2|fill1|fill4|food4","40.620101928711","-73.986801147461","-1",1,2,9,5.8,0
"R_2aEs0VnjyPlovbz","Default Response Set","Anonymous","","","174.22.218.168","0",2015-12-04 13:25:13,2015-12-04 13:28:50,1,"999353",1,1,8.983,8.983,64.825,1,"I would be thinking that I was too hot and sweaty.  My body would feel tired and wet.  I would move slowly and not want to go outside.  I would try to get into the shade or air conditioning as soon as possible.  I would try to wear a sundress or swimsuit.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,9,1,9,4,5,1,5,5,9,9,1,1,1,9,6,1,6,6,6,6,1,9,9,1,2,30,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|Q44|fill4|Q48|fill5|Q50|food4|fill3|food5|fill2|food2|food1|Q42|Q46|food3|fill1","33.462707519531","-111.98560333252","-1",1,1,3.6,5.6,0
"R_1gHMn2xP2UT6Eui","Default Response Set","Anonymous","","","99.135.158.58","0",2015-12-04 13:27:13,2015-12-04 13:29:49,1,"993393",1,1,1.051,1.051,63.372,1,"Wow I am getting a lot of vitamin D today and a slight tan. I wish I had put some sunscreen on. This warmth is super nice. I'm feeling a little happy today.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,8,3,7,6,2,3,2,8,6,3,2,2,1,3,8,1,7,5,4,7,1,6,7,1,2,24,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|Q50|food2|fill1|food5|food1|fill3|fill5|food3|Q42|Q46|fill2|Q48|fill4|Q44|food4","42.128601074219","-88.033599853516","-1",1,1,3.2,5.2,0
"R_27we95f2PKZxi0e","Default Response Set","Anonymous","","","74.44.96.228","0",2015-12-04 13:22:26,2015-12-04 13:30:46,1,"993913",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",210.456,350.228,375.97,2,"I would be thinking about getting warm. My body would be shivering and I would be thinking of how I want a nice hot bath. My body would be wanting to move so that I could create some body heat. I would either be really grumpy or really sleepy.",1,7,9,1,9,8,2,4,4,8,9,1,9,9,6,9,1,6,3,6,5,1,3,6,1,2,27,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|fill5|fill2|Q44|Q42|Q50|food4|Q48|food1|fill3|fill4|food5|fill1|food3|food2|Q46","44.402694702148","-93.721099853516","-1",1,2,6.8,6.8,0
"R_1M4JWh8mjRHxCJX","Default Response Set","Anonymous","","","108.33.127.176","0",2015-12-04 12:32:47,2015-12-04 13:31:46,1,"949902",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",4.155,4.155,212.921,1,"I'm shivering, it's very cold here. My skin is forming goose bumps from chills moving up my spine and arms. I really want a coat but I don't have one to wear. My breath can be seen in the air because the air is so cold. I cannot control the shaking of my ands at this point. My breathing is becoming shallower by the minute because I cannot stop shivering.",1,9,9,8,1,9,9,4,1,4,9,9,9,9,7,9,1,7,3,6,2,1,7,9,1,2,40,1,NA,NA,1,NA,NA,NA,1,"cold","Q57|fill5|Q46|food5|food3|food2|Q48|Q50|food1|fill1|fill4|fill2|Q42|fill3|food4|Q44","28.381896972656","-82.650497436523","-1",1,2,8.6,7.2,0
"R_2fGPboxNbbBErNK","Default Response Set","Anonymous","","","73.5.76.6","0",2015-12-04 13:28:19,2015-12-04 13:32:13,1,"965237",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",11.678,11.678,64.346,1,"If I were very cold, I would probably be suffering from chills. I would be thinking that i'm very uncomfortable and try to find something warm to put on or move to a warmer location. I'd be irritated too.",1,1,9,8,9,5,2,9,1,9,9,9,9,8,9,9,1,1,1,7,5,1,8,8,1,2,29,1,1,NA,NA,NA,NA,NA,1,"cold","Q57|Q42|fill5|fill4|fill2|food1|food4|fill3|food5|Q48|fill1|Q46|food2|Q44|food3|Q50","32.446304321289","-93.793800354004","-1",1,2,8.8,6.4,0
"R_1Ioa9diA8sNGzuu","Default Response Set","Anonymous","","","73.35.46.151","0",2015-12-04 13:29:30,2015-12-04 13:33:47,1,"931010",1,1,0.967,0.967,111.009,1,"Imaging that I am very hot doesn't involve very much. I was landscaping this past summer in Florida and it was hot. My body felt dehydraded. I acted by drinking water and staying hydrated. My thoughts were that it could be worse.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,7,7,6,7,7,3,3,7,3,8,7,7,3,3,7,1,4,5,4,5,1,8,8,1,1,38,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food4|food5|Q42|food1|Q48|food2|Q44|fill1|Q50|food3|fill3|fill5|fill4|Q46|fill2","30.167205810547","-81.771499633789","-1",1,1,5.4,6.8,0
"R_1dK2h0biV6iLEFC","Default Response Set","Anonymous","","","65.25.78.123","0",2015-12-04 13:32:18,2015-12-04 13:36:05,1,"904599",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",0.919,106.851,108.961,4,"I would almost instinctively look to get warmer. I'd ask, ""Do I have a warm enough sweater? Can I turn the heat on? Is the thermostat high enough?"" I'd get little shivers now and then, and if I was especially cold, goosebumps and vapor. I'd be slightly moe alert than normal, just as being hot can make on lethargic.",1,9,9,8,7,7,1,2,2,1,8,8,9,9,9,9,1,6,8,5,3,1,7,9,1,1,38,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|Q42|food5|food4|fill5|food3|food2|food1|Q46|Q48|fill3|fill2|fill4|Q50|fill1|Q44","40.898696899414","-81.323997497559","-1",1,2,8.8,8,0
"R_1pomyljVUEv5rD8","Default Response Set","Anonymous","","","176.63.23.55","0",2015-12-04 13:33:16,2015-12-04 13:37:42,1,"942230",1,1,1.717,1.717,76.155,1,"I would probably be thinking about trying to get cool. I would feel hot, and probably also sweaty. I'd probably act lethargic and uncomfortable. I might get kind of irritable if it was real bad.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,8,2,4,2,2,7,4,2,7,2,7,4,8,6,9,1,6,2,6,4,1,8,8,1,1,26,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|fill2|fill4|food1|Q42|fill5|Q48|fill1|food3|fill3|Q46|food5|food4|Q44|Q50|food2","47.5","19.083297729492","-1",1,1,6.8,3.6,0
"R_1KkySRCr594ahOS","Default Response Set","Anonymous","","","75.63.25.219","0",2015-12-04 13:46:21,2015-12-04 13:49:39,1,"943579",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.121,1.121,63.151,1,"it would be so cold that i would feel like i am dying. the experience would hurt my body and i would have chills constantly. I would try to move my arms up and down to get warmer so i can feel more comfortable.",1,1,9,1,1,1,1,1,1,1,9,1,9,1,5,5,1,5,1,4,4,1,9,9,1,2,27,1,NA,NA,1,NA,NA,NA,1,"cold","Q57|food1|fill2|fill3|fill5|fill4|fill1|food4|Q44|Q48|Q46|Q42|food5|Q50|food3|food2","33.679306030273","-117.90550231934","-1",1,2,4.2,2.6,0
"R_Pvs8asnlvjHarnj","Default Response Set","Anonymous","","","73.0.37.191","0",2015-12-04 13:45:55,2015-12-04 13:49:41,1,"959818",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.471,88.329,88.765,2,"To be very cold would be distressing and a feeling of not being able to use your hands or body to move.  It would feel paralyzing and frigid on the skin and face.  HEar t would be racing and extremities would feel as if there was no way to recover.",1,1,9,6,9,8,5,9,7,1,9,9,9,9,9,9,1,4,7,1,4,1,7,9,1,2,47,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|fill3|Q42|food1|fill1|food2|fill2|Q48|food5|fill4|fill5|food4|food3|Q46|Q50|Q44","26.009002685547","-80.409103393555","-1",1,2,9,6.6,0
"R_3kHu92d3cRA9j0i","Default Response Set","Anonymous","","","67.181.48.107","0",2015-12-04 13:36:28,2015-12-04 13:49:46,1,"911900",1,1,3.01,60.44,252.65,6,"I would feel like my clothes were sticking to my body. I would be sweating and light headed. The first thing I would do is take my clothing off and find a cool place to lie down.",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,9,9,9,1,9,9,9,1,9,9,1,9,9,9,1,3,6,5,4,1,9,9,1,2,22,1,NA,NA,NA,1,NA,NA,1,"Warmth","Q57|food4|Q50|Q46|Q42|fill1|food1|Q44|fill2|Q48|food3|food2|fill3|food5|fill5|fill4","38.026702880859","-121.3012008667","-1",1,1,7.4,5.8,0
"R_1q1x0Tf5oNJk4kp","Default Response Set","Anonymous","","","70.194.2.238","0",2015-12-04 13:56:05,2015-12-04 13:59:02,1,"965510",1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",1.475,1.475,62.151,1,"I feel the need to survive. My ears, nose, feet and hands are very cold. When I inhale I feel the artic air enter my lungs. It is not pleasant",1,9,1,1,1,9,9,9,9,9,9,9,9,1,9,9,1,6,3,2,6,1,9,9,1,2,26,1,NA,NA,NA,1,NA,NA,1,"cold","Q57|fill4|food4|fill5|Q42|Q50|fill2|food2|Q44|Q46|food1|fill3|food5|fill1|Q48|food3","42.742904663086","-83.518203735352","-1",1,2,7.4,4.2,0
